River,Year,Date,Daily.Count
Kenai,1995,14-Aug,8327
Kenai,1996,1-Jul,1095
Kenai,1996,2-Jul,1059
Kenai,1996,3-Jul,1120
Kenai,1996,4-Jul,1631
Kenai,1996,5-Jul,2599
Kenai,1996,6-Jul,3494
Kenai,1996,7-Jul,2108
Kenai,1996,8-Jul,4840
Kenai,1996,9-Jul,2812
Kenai,1996,10-Jul,2479
Kenai,1996,11-Jul,4220
Kenai,1996,12-Jul,4054
Kenai,1996,13-Jul,2876
Kenai,1996,14-Jul,37559
Kenai,1996,15-Jul,172650
Kenai,1996,16-Jul,155009
Kenai,1996,17-Jul,62332
Kenai,1996,18-Jul,38809
Kenai,1996,19-Jul,37228
Kenai,1996,20-Jul,33203
Kenai,1996,21-Jul,36475
Kenai,1996,22-Jul,25578
Kenai,1996,23-Jul,41750
Kenai,1996,24-Jul,53040
Kenai,1996,25-Jul,80638
Kenai,1996,26-Jul,47693
Kenai,1996,27-Jul,20283
Kenai,1996,28-Jul,13122
Kenai,1996,29-Jul,8458
Kenai,1996,30-Jul,8389
Kenai,1996,31-Jul,9972
Kenai,1996,1-Aug,20157
Kenai,1996,2-Aug,32201
Kenai,1996,3-Aug,25988
Kenai,1996,4-Aug,23425
Kenai,1996,5-Aug,20091
Kenai,1996,6-Aug,13343
Kenai,1996,7-Aug,10671
Kenai,1996,8-Aug,16255
Kenai,1996,9-Aug,15741
Kenai,1996,10-Aug,15183
Kenai,1996,11-Aug,10111
Kenai,1996,12-Aug,9533
Kenai,1997,1-Jul,4767
Kenai,1997,2-Jul,7085
Kenai,1997,3-Jul,8305
Kenai,1997,4-Jul,10643
Kenai,1997,5-Jul,12889
Kenai,1997,6-Jul,6534
Kenai,1997,7-Jul,5342
Kenai,1997,8-Jul,9405
Kenai,1997,9-Jul,5093
Kenai,1997,10-Jul,31096
Kenai,1997,11-Jul,75520
Kenai,1997,12-Jul,84962
Kenai,1997,13-Jul,93785
Kenai,1997,14-Jul,89068
Kenai,1997,15-Jul,26105
Kenai,1997,16-Jul,55047
Kenai,1997,17-Jul,106242
Kenai,1997,18-Jul,119631
Kenai,1997,19-Jul,9660
Kenai,1997,20-Jul,31013
Kenai,1997,21-Jul,30653
Kenai,1997,22-Jul,14501
Kenai,1997,23-Jul,47462
Kenai,1997,24-Jul,99451
Kenai,1997,25-Jul,15403
Kenai,1997,26-Jul,9526
Kenai,1997,27-Jul,5517
Kenai,1997,28-Jul,6743
Kenai,1997,29-Jul,10109
Kenai,1997,30-Jul,9748
Kenai,1997,31-Jul,9275
Kenai,1997,1-Aug,5610
Kenai,1997,2-Aug,3726
Kenai,1997,3-Aug,5806
Kenai,1997,4-Aug,5151
Kenai,1997,5-Aug,4917
Kenai,1997,6-Aug,18240
Kenai,1997,7-Aug,19619
Kenai,1997,8-Aug,31375
Kenai,1997,9-Aug,25534
Kenai,1997,10-Aug,15913
Kenai,1997,11-Aug,30593
Kenai,1997,12-Aug,26240
Kenai,1997,13-Aug,29943
Kenai,1997,14-Aug,22670
Kenai,1997,15-Aug,18676
Kenai,1997,16-Aug,13273
Kenai,1997,17-Aug,24690
Kenai,1997,18-Aug,20122
Kenai,1997,19-Aug,20030
Kenai,1997,20-Aug,18675
Kenai,1997,21-Aug,17542
Kenai,1997,22-Aug,18019
Kenai,1997,23-Aug,20010
Kenai,1997,24-Aug,23774
Kenai,1997,25-Aug,22003
Kenai,1998,1-Jul,2431
Kenai,1998,2-Jul,4634
Kenai,1998,3-Jul,3835
Kenai,1998,4-Jul,3646
Kenai,1998,5-Jul,4501
Kenai,1998,6-Jul,8083
Kenai,1998,7-Jul,8575
Kenai,1998,8-Jul,8516
Kenai,1998,9-Jul,12015
Kenai,1998,10-Jul,14040
Kenai,1998,11-Jul,6094
Kenai,1998,12-Jul,3837
Kenai,1998,13-Jul,3947
Kenai,1998,14-Jul,4211
Kenai,1998,15-Jul,6260
Kenai,1998,16-Jul,14737
Kenai,1998,17-Jul,52284
Kenai,1998,18-Jul,37475
Kenai,1998,19-Jul,28422
Kenai,1998,20-Jul,24777
Kenai,1998,21-Jul,16194
Kenai,1998,22-Jul,28096
Kenai,1998,23-Jul,67601
Kenai,1998,24-Jul,66374
Kenai,1998,25-Jul,45963
Kenai,1998,26-Jul,29122
Kenai,1998,27-Jul,33169
Kenai,1998,28-Jul,56848
Kenai,1998,29-Jul,61745
Kenai,1998,30-Jul,44950
Kenai,1998,31-Jul,54421
Kenai,1998,1-Aug,78018
Kenai,1998,2-Aug,94921
Kenai,1998,3-Aug,17626
Kenai,1998,4-Aug,11730
Kenai,1998,5-Aug,11638
Kenai,1998,6-Aug,21671
Kenai,1998,7-Aug,16283
Kenai,1998,8-Aug,14943
Kenai,1998,9-Aug,10555
Kenai,1998,10-Aug,10320
Kenai,1998,11-Aug,13226
Kenai,1998,12-Aug,12001
Kenai,1998,13-Aug,15258
Kenai,1999,1-Jul,1261
Kenai,1999,2-Jul,1216
Kenai,1999,3-Jul,955
Kenai,1999,4-Jul,921
Kenai,1999,5-Jul,1321
Kenai,1999,6-Jul,2452
Kenai,1999,7-Jul,3718
Kenai,1999,8-Jul,5031
Kenai,1999,9-Jul,6294
Kenai,1999,10-Jul,4858
Kenai,1999,11-Jul,2818
Kenai,1999,12-Jul,2916
Kenai,1999,13-Jul,2833
Kenai,1999,14-Jul,5707
Kenai,1999,15-Jul,10949
Kenai,1999,16-Jul,5229
Kenai,1999,17-Jul,14696
Kenai,1999,18-Jul,35088
Kenai,1999,19-Jul,47566
Kenai,1999,20-Jul,29405
Kenai,1999,21-Jul,39674
Kenai,1999,22-Jul,57534
Kenai,1999,23-Jul,67129
Kenai,1999,24-Jul,58214
Kenai,1999,25-Jul,100450
Kenai,1999,26-Jul,79862
Kenai,1999,27-Jul,84545
Kenai,1999,28-Jul,66386
Kenai,1999,29-Jul,43811
Kenai,1999,30-Jul,32414
Kenai,1999,31-Jul,21176
Kenai,1999,1-Aug,26248
Kenai,1999,2-Aug,27136
Kenai,1999,3-Aug,19520
Kenai,1999,4-Aug,19662
Kenai,1999,5-Aug,16705
Kenai,1999,6-Aug,18331
Kenai,1999,7-Aug,27308
Kenai,1999,8-Aug,26492
Kenai,1999,9-Aug,21290
Kenai,1999,10-Aug,9843
Kenai,1999,11-Aug,10787
Kenai,1999,12-Aug,14861
Kenai,1999,13-Aug,8449
Kenai,1999,14-Aug,12218
Kenai,1999,15-Aug,15049
Kenai,1999,16-Aug,9719
Kenai,1999,17-Aug,8752
Kenai,1999,18-Aug,8204
Kenai,2000,1-Jul,2373
Kenai,2000,2-Jul,2202
Kenai,2000,3-Jul,4506
Kenai,2000,4-Jul,4453
Kenai,2000,5-Jul,2587
Kenai,2000,6-Jul,3073
Kenai,2000,7-Jul,5835
Kenai,2000,8-Jul,5466
Kenai,2000,9-Jul,10018
Kenai,2000,10-Jul,12622
Kenai,2000,11-Jul,6424
Kenai,2000,12-Jul,6208
Kenai,2000,13-Jul,35806
Kenai,2000,14-Jul,133048
Kenai,2000,15-Jul,116307
Kenai,2000,16-Jul,66736
Kenai,2000,17-Jul,33970
Kenai,2000,18-Jul,45112
Kenai,2000,19-Jul,35873
Kenai,2000,20-Jul,18136
Kenai,2000,21-Jul,17575
Kenai,2000,22-Jul,17179
Kenai,2000,23-Jul,26636
Kenai,2000,24-Jul,37254
Kenai,2000,25-Jul,33913
Kenai,2000,26-Jul,31591
Kenai,2000,27-Jul,25687
Kenai,2000,28-Jul,22162
Kenai,2000,29-Jul,22881
Kenai,2000,30-Jul,12477
Kenai,2000,31-Jul,9588
Kenai,2000,1-Aug,10302
Kenai,2000,2-Aug,7014
Kenai,2000,3-Aug,12596
Kenai,2000,4-Aug,13864
Kenai,2000,5-Aug,11418
Kenai,2000,6-Aug,9653
Kenai,2000,7-Aug,8182
Kenai,2000,8-Aug,6573
Kenai,2000,9-Aug,6086
Kenai,2000,10-Aug,7309
Kenai,2000,11-Aug,0
Kenai,2000,12-Aug,0
Kenai,2000,13-Aug,0
Kenai,2001,1-Jul,1587
Kenai,2001,2-Jul,8079
Kenai,2001,3-Jul,5887
Kenai,2001,4-Jul,5587
Kenai,2001,5-Jul,5123
Kenai,2001,6-Jul,3641
Kenai,2001,7-Jul,4937
Kenai,2001,8-Jul,7462
Kenai,2001,9-Jul,8520
Kenai,2001,10-Jul,6288
Kenai,2001,11-Jul,7078
Kenai,2001,12-Jul,4212
Kenai,2001,13-Jul,4987
Kenai,2001,14-Jul,14107
Kenai,2001,15-Jul,40424
Kenai,2001,16-Jul,42201
Kenai,2001,17-Jul,56898
Kenai,2001,18-Jul,40428
Kenai,2001,19-Jul,47023
Kenai,2001,20-Jul,37305
Kenai,2001,21-Jul,20208
Kenai,2001,22-Jul,21550
Kenai,2001,23-Jul,29296
Kenai,2001,24-Jul,52561
Kenai,2001,25-Jul,68412
Kenai,2001,26-Jul,70963
Kenai,2001,27-Jul,48154
Kenai,2001,28-Jul,25927
Kenai,2001,29-Jul,21721
Kenai,2001,30-Jul,24956
Kenai,2001,31-Jul,20729
Kenai,2001,1-Aug,19694
Kenai,2001,2-Aug,20509
Kenai,2001,3-Aug,15443
Kenai,2001,4-Aug,18602
Kenai,2001,5-Aug,11881
Kenai,2001,6-Aug,12612
Kenai,2001,7-Aug,13194
Kenai,2001,8-Aug,12466
Kenai,2001,9-Aug,6220
Kenai,2001,10-Aug,6925
Kenai,2001,11-Aug,2862
Kenai,2001,12-Aug,7550
Kenai,2001,13-Aug,2124
Kenai,2002,1-Jul,6665
Kenai,2002,2-Jul,11345
Kenai,2002,3-Jul,6729
Kenai,2002,4-Jul,12817
Kenai,2002,5-Jul,39348
Kenai,2002,6-Jul,37372
Kenai,2002,7-Jul,76460
Kenai,2002,8-Jul,51761
Kenai,2002,9-Jul,34164
Kenai,2002,10-Jul,27155
Kenai,2002,11-Jul,17005
Kenai,2002,12-Jul,9618
Kenai,2002,13-Jul,10750
Kenai,2002,14-Jul,14465
Kenai,2002,15-Jul,33528
Kenai,2002,16-Jul,49840
Kenai,2002,17-Jul,37686
Kenai,2002,18-Jul,59782
Kenai,2002,19-Jul,132770
Kenai,2002,20-Jul,87350
Kenai,2002,21-Jul,47449
Kenai,2002,22-Jul,32909
Kenai,2002,23-Jul,37312
Kenai,2002,24-Jul,37239
Kenai,2002,25-Jul,34874
Kenai,2002,26-Jul,45104
Kenai,2002,27-Jul,16599
Kenai,2002,28-Jul,14804
Kenai,2002,29-Jul,17646
Kenai,2002,30-Jul,15131
Kenai,2002,31-Jul,19225
Kenai,2002,1-Aug,17144
Kenai,2002,2-Aug,18859
Kenai,2002,3-Aug,20783
Kenai,2002,4-Aug,22409
Kenai,2002,5-Aug,23795
Kenai,2002,6-Aug,19994
Kenai,2002,7-Aug,20610
Kenai,2002,8-Aug,26019
Kenai,2002,9-Aug,32366
Kenai,2002,10-Aug,24874
Kenai,2002,11-Aug,17480
Kenai,2002,12-Aug,7980
Kenai,2002,13-Aug,7055
Kenai,2002,14-Aug,5411
Kenai,2003,1-Jul,8189
Kenai,2003,2-Jul,4648
Kenai,2003,3-Jul,6586
Kenai,2003,4-Jul,9241
Kenai,2003,5-Jul,7320
Kenai,2003,6-Jul,4403
Kenai,2003,7-Jul,5265
Kenai,2003,8-Jul,6472
Kenai,2003,9-Jul,8968
Kenai,2003,10-Jul,14536
Kenai,2003,11-Jul,34354
Kenai,2003,12-Jul,85864
Kenai,2003,13-Jul,58956
Kenai,2003,14-Jul,40345
Kenai,2003,15-Jul,31449
Kenai,2003,16-Jul,124965
Kenai,2003,17-Jul,149305
Kenai,2003,18-Jul,129242
Kenai,2003,19-Jul,99917
Kenai,2003,20-Jul,45464
Kenai,2003,21-Jul,44587
Kenai,2003,22-Jul,96305
Kenai,2003,23-Jul,92239
Kenai,2003,24-Jul,76529
Kenai,2003,25-Jul,43013
Kenai,2003,26-Jul,44162
Kenai,2003,27-Jul,33754
Kenai,2003,28-Jul,56104
Kenai,2003,29-Jul,39969
Kenai,2003,30-Jul,25163
Kenai,2003,31-Jul,25412
Kenai,2003,1-Aug,27111
Kenai,2003,2-Aug,31379
Kenai,2003,3-Aug,28308
Kenai,2003,4-Aug,21550
Kenai,2003,5-Aug,14339
Kenai,2003,6-Aug,24131
Kenai,2003,7-Aug,18598
Kenai,2003,8-Aug,12754
Kenai,2003,9-Aug,11851
Kenai,2003,10-Aug,13279
Kenai,2004,1-Jul,4351
Kenai,2004,2-Jul,4692
Kenai,2004,3-Jul,4918
Kenai,2004,4-Jul,3049
Kenai,2004,5-Jul,2424
Kenai,2004,6-Jul,2698
Kenai,2004,7-Jul,5201
Kenai,2004,8-Jul,8512
Kenai,2004,9-Jul,3837
Kenai,2004,10-Jul,3652
Kenai,2004,11-Jul,2900
Kenai,2004,12-Jul,4202
Kenai,2004,13-Jul,8323
Kenai,2004,14-Jul,161938
Kenai,2004,15-Jul,196873
Kenai,2004,16-Jul,135114
Kenai,2004,17-Jul,70036
Kenai,2004,18-Jul,46195
Kenai,2004,19-Jul,29486
Kenai,2004,20-Jul,14502
Kenai,2004,21-Jul,43358
Kenai,2004,22-Jul,134930
Kenai,2004,23-Jul,41432
Kenai,2004,24-Jul,45293
Kenai,2004,25-Jul,48941
Kenai,2004,26-Jul,57938
Kenai,2004,27-Jul,50617
Kenai,2004,28-Jul,58521
Kenai,2004,29-Jul,50287
Kenai,2004,30-Jul,35587
Kenai,2004,31-Jul,27487
Kenai,2004,1-Aug,19046
Kenai,2004,2-Aug,25453
Kenai,2004,3-Aug,56404
Kenai,2004,4-Aug,62422
Kenai,2004,5-Aug,40836
Kenai,2004,6-Aug,37892
Kenai,2004,7-Aug,28780
Kenai,2004,8-Aug,15914
Kenai,2004,9-Aug,40826
Kenai,2004,10-Aug,63734
Kenai,2004,11-Aug,59523
Kenai,2004,12-Aug,62639
Kenai,2004,13-Aug,40455
Kenai,2004,14-Aug,27387
Kenai,2004,15-Aug,21273
Kenai,2004,16-Aug,13077
Kenai,2004,17-Aug,13941
Kenai,2004,18-Aug,8487
Kenai,2005,1-Jul,7309
Kenai,2005,2-Jul,10932
Kenai,2005,3-Jul,10256
Kenai,2005,4-Jul,16324
Kenai,2005,5-Jul,18783
Kenai,2005,6-Jul,16744
Kenai,2005,7-Jul,13585
Kenai,2005,8-Jul,16764
Kenai,2005,9-Jul,38430
Kenai,2005,10-Jul,31391
Kenai,2005,11-Jul,51221
Kenai,2005,12-Jul,69073
Kenai,2005,13-Jul,36852
Kenai,2005,14-Jul,22393
Kenai,2005,15-Jul,19470
Kenai,2005,16-Jul,61502
Kenai,2005,17-Jul,85763
Kenai,2005,18-Jul,69808
Kenai,2005,19-Jul,104840
Kenai,2005,20-Jul,49894
Kenai,2005,21-Jul,28576
Kenai,2005,22-Jul,34559
Kenai,2005,23-Jul,73138
Kenai,2005,24-Jul,77700
Kenai,2005,25-Jul,41396
Kenai,2005,26-Jul,25734
Kenai,2005,27-Jul,16085
Kenai,2005,28-Jul,12367
Kenai,2005,29-Jul,17978
Kenai,2005,30-Jul,43637
Kenai,2005,31-Jul,51222
Kenai,2005,1-Aug,34629
Kenai,2005,2-Aug,21071
Kenai,2005,3-Aug,29974
Kenai,2005,4-Aug,24343
Kenai,2005,5-Aug,21373
Kenai,2005,6-Aug,51304
Kenai,2005,7-Aug,47135
Kenai,2005,8-Aug,19015
Kenai,2005,9-Aug,15499
Kenai,2005,10-Aug,13310
Kenai,2005,11-Aug,20233
Kenai,2005,12-Aug,72510
Kenai,2005,13-Aug,84546
Kenai,2005,14-Aug,52614
Kenai,2005,15-Aug,59671
Kenai,2005,16-Aug,56553
Kenai,2005,17-Aug,38288
Kenai,2005,18-Aug,22607
Kenai,2005,19-Aug,12300
Kenai,2005,20-Aug,21648
Kenai,2005,21-Aug,16474
Kenai,2006,1-Jul,2205
Kenai,2006,2-Jul,3477
Kenai,2006,3-Jul,3207
Kenai,2006,4-Jul,3364
Kenai,2006,5-Jul,3705
Kenai,2006,6-Jul,4454
Kenai,2006,7-Jul,4464
Kenai,2006,8-Jul,3815
Kenai,2006,9-Jul,4790
Kenai,2006,10-Jul,5402
Kenai,2006,11-Jul,3860
Kenai,2006,12-Jul,2459
Kenai,2006,13-Jul,3506
Kenai,2006,14-Jul,2559
Kenai,2006,15-Jul,5424
Kenai,2006,16-Jul,17787
Kenai,2006,17-Jul,20746
Kenai,2006,18-Jul,12142
Kenai,2006,19-Jul,8202
Kenai,2006,20-Jul,10270
Kenai,2006,21-Jul,21602
Kenai,2006,22-Jul,45539
Kenai,2006,23-Jul,47696
Kenai,2006,24-Jul,61765
Kenai,2006,25-Jul,71509
Kenai,2006,26-Jul,117851
Kenai,2006,27-Jul,79163
Kenai,2006,28-Jul,83077
Kenai,2006,29-Jul,94354
Kenai,2006,30-Jul,81619
Kenai,2006,31-Jul,67965
Kenai,2006,1-Aug,82851
Kenai,2006,2-Aug,67842
Kenai,2006,3-Aug,56983
Kenai,2006,4-Aug,60613
Kenai,2006,5-Aug,64420
Kenai,2006,6-Aug,41705
Kenai,2006,7-Aug,29977
Kenai,2006,8-Aug,18917
Kenai,2006,9-Aug,18058
Kenai,2006,10-Aug,14721
Kenai,2006,11-Aug,20004
Kenai,2006,12-Aug,32855
Kenai,2006,13-Aug,28378
Kenai,2006,14-Aug,26974
Kenai,2006,15-Aug,41903
Kenai,2006,16-Aug,48630
Kenai,2006,17-Aug,43874
Kenai,2006,18-Aug,43833
Kenai,2006,19-Aug,51219
Kenai,2006,20-Aug,50024
Kenai,2006,21-Aug,33606
Kenai,2006,22-Aug,45067
Kenai,2006,23-Aug,39516
Kenai,2006,24-Aug,28248
Kenai,2006,25-Aug,29981
Kenai,2006,26-Aug,31651
Kenai,2006,27-Aug,37785
Kenai,2006,28-Aug,33443
Kenai,2006,29-Aug,21041
Kenai,2006,30-Aug,13928
Kenai,2006,31-Aug,8701
Kenai,2007,1-Jul,5530
Kenai,2007,2-Jul,6659
Kenai,2007,3-Jul,5695
Kenai,2007,4-Jul,3833
Kenai,2007,5-Jul,4165
Kenai,2007,6-Jul,4799
Kenai,2007,7-Jul,7629
Kenai,2007,8-Jul,11623
Kenai,2007,9-Jul,12626
Kenai,2007,10-Jul,5473
Kenai,2007,11-Jul,6467
Kenai,2007,12-Jul,7102
Kenai,2007,13-Jul,3992
Kenai,2007,14-Jul,6443
Kenai,2007,15-Jul,9919
Kenai,2007,16-Jul,10020
Kenai,2007,17-Jul,7917
Kenai,2007,18-Jul,12385
Kenai,2007,19-Jul,59442
Kenai,2007,20-Jul,22842
Kenai,2007,21-Jul,44017
Kenai,2007,22-Jul,64544
Kenai,2007,23-Jul,55146
Kenai,2007,24-Jul,48532
Kenai,2007,25-Jul,48552
Kenai,2007,26-Jul,67524
Kenai,2007,27-Jul,86391
Kenai,2007,28-Jul,61585
Kenai,2007,29-Jul,45137
Kenai,2007,30-Jul,28283
Kenai,2007,31-Jul,27691
Kenai,2007,1-Aug,28326
Kenai,2007,2-Aug,20593
Kenai,2007,3-Aug,12143
Kenai,2007,4-Aug,17362
Kenai,2007,5-Aug,25757
Kenai,2007,6-Aug,32854
Kenai,2007,7-Aug,21748
Kenai,2007,8-Aug,18349
Kenai,2007,9-Aug,34253
Kenai,2007,10-Aug,19675
Kenai,2007,11-Aug,30429
Kenai,2007,12-Aug,31055
Kenai,2007,13-Aug,19874
Kenai,2007,14-Aug,14697
Kenai,2007,15-Aug,14879
Kenai,2007,16-Aug,13826
Kenai,2007,17-Aug,13186
Kenai,2007,18-Aug,11729
Kenai,2007,19-Aug,15294
Kenai,2007,20-Aug,14741
Kenai,2007,21-Aug,9222
Kenai,2007,22-Aug,8829
Kenai,2007,23-Aug,9161
Kenai,2008,1-Jul,3886
Kenai,2008,2-Jul,4456
Kenai,2008,3-Jul,4227
Kenai,2008,4-Jul,2189
Kenai,2008,5-Jul,1520
Kenai,2008,6-Jul,1327
Kenai,2008,7-Jul,1252
Kenai,2008,8-Jul,1640
Kenai,2008,9-Jul,3323
Kenai,2008,10-Jul,4728
Kenai,2008,11-Jul,2340
Kenai,2008,12-Jul,3120
Kenai,2008,13-Jul,6850
Kenai,2008,14-Jul,4185
Kenai,2008,15-Jul,39473
Kenai,2008,16-Jul,102681
Kenai,2008,17-Jul,76937
Kenai,2008,18-Jul,27658
Kenai,2008,19-Jul,26086
Kenai,2008,20-Jul,45075
Kenai,2008,21-Jul,48724
Kenai,2008,22-Jul,47831
Kenai,2008,23-Jul,15663
Kenai,2008,24-Jul,17349
Kenai,2008,25-Jul,16456
Kenai,2008,26-Jul,11144
Kenai,2008,27-Jul,25296
Kenai,2008,28-Jul,28421
Kenai,2008,29-Jul,33244
Kenai,2008,30-Jul,39032
Kenai,2008,31-Jul,28667
Kenai,2008,1-Aug,32997
Kenai,2008,2-Aug,25832
Kenai,2008,3-Aug,19795
Kenai,2008,4-Aug,21069
Kenai,2008,5-Aug,16673
Kenai,2008,6-Aug,15774
Kenai,2008,7-Aug,12192
Kenai,2008,8-Aug,9254
Kenai,2008,9-Aug,10818
Kenai,2008,10-Aug,14668
Kenai,2008,11-Aug,15001
Kenai,2008,12-Aug,14628
Kenai,2008,13-Aug,10258
Kenai,2008,14-Aug,11748
Kenai,2008,15-Aug,7431
Kenai,2008,16-Aug,2128
Kenai,2008,17-Aug,2093
Kenai,2009,1-Jul,3769
Kenai,2009,2-Jul,4851
Kenai,2009,3-Jul,5491
Kenai,2009,4-Jul,8027
Kenai,2009,5-Jul,7135
Kenai,2009,6-Jul,6476
Kenai,2009,7-Jul,9017
Kenai,2009,8-Jul,6714
Kenai,2009,9-Jul,8909
Kenai,2009,10-Jul,7659
Kenai,2009,11-Jul,11553
Kenai,2009,12-Jul,30042
Kenai,2009,13-Jul,18049
Kenai,2009,14-Jul,31236
Kenai,2009,15-Jul,72633
Kenai,2009,16-Jul,82189
Kenai,2009,17-Jul,76936
Kenai,2009,18-Jul,52735
Kenai,2009,19-Jul,38239
Kenai,2009,20-Jul,67090
Kenai,2009,21-Jul,40108
Kenai,2009,22-Jul,12796
Kenai,2009,23-Jul,16311
Kenai,2009,24-Jul,23075
Kenai,2009,25-Jul,11546
Kenai,2009,26-Jul,15834
Kenai,2009,27-Jul,53190
Kenai,2009,28-Jul,58153
Kenai,2009,29-Jul,46218
Kenai,2009,30-Jul,39319
Kenai,2009,31-Jul,39958
Kenai,2009,1-Aug,26046
Kenai,2009,2-Aug,29696
Kenai,2009,3-Aug,32488
Kenai,2009,4-Aug,19799
Kenai,2009,5-Aug,17621
Kenai,2009,6-Aug,10633
Kenai,2009,7-Aug,7441
Kenai,2009,8-Aug,4643
Kenai,2009,9-Aug,6641
Kenai,2009,10-Aug,10154
Kenai,2009,11-Aug,5227
Kenai,2009,12-Aug,6184
Kenai,2009,13-Aug,8224
Kenai,2010,1-Jul,5094
Kenai,2010,2-Jul,5562
Kenai,2010,3-Jul,3738
Kenai,2010,4-Jul,7437
Kenai,2010,5-Jul,13122
Kenai,2010,6-Jul,14768
Kenai,2010,7-Jul,6115
Kenai,2010,8-Jul,10338
Kenai,2010,9-Jul,7332
Kenai,2010,10-Jul,6756
Kenai,2010,11-Jul,10770
Kenai,2010,12-Jul,18508
Kenai,2010,13-Jul,31955
Kenai,2010,14-Jul,22035
Kenai,2010,15-Jul,30114
Kenai,2010,16-Jul,64548
Kenai,2010,17-Jul,85242
Kenai,2010,18-Jul,91337
Kenai,2010,19-Jul,111138
Kenai,2010,20-Jul,75102
Kenai,2010,21-Jul,65388
Kenai,2010,22-Jul,51073
Kenai,2010,23-Jul,45876
Kenai,2010,24-Jul,21696
Kenai,2010,25-Jul,54162
Kenai,2010,26-Jul,24486
Kenai,2010,27-Jul,23064
Kenai,2010,28-Jul,26694
Kenai,2010,29-Jul,19392
Kenai,2010,30-Jul,18450
Kenai,2010,31-Jul,15582
Kenai,2010,1-Aug,19446
Kenai,2010,2-Aug,31314
Kenai,2010,3-Aug,51126
Kenai,2010,4-Aug,19341
Kenai,2010,5-Aug,14718
Kenai,2010,6-Aug,15642
Kenai,2010,7-Aug,16667
Kenai,2010,8-Aug,16019
Kenai,2010,9-Aug,16101
Kenai,2010,10-Aug,13775
Kenai,2010,11-Aug,8439
Kenai,2010,12-Aug,7795
Kenai,2010,13-Aug,11549
Kenai,2010,14-Aug,12718
Kenai,2010,15-Aug,17871
Kenai,2010,16-Aug,17206
Kenai,2010,17-Aug,7760
Kenai,2010,18-Aug,6408
Kenai,2010,19-Aug,4116
Kenai,2011,1-Jul,2256
Kenai,2011,2-Jul,4260
Kenai,2011,3-Jul,3084
Kenai,2011,4-Jul,2244
Kenai,2011,5-Jul,4272
Kenai,2011,6-Jul,4647
Kenai,2011,7-Jul,5302
Kenai,2011,8-Jul,4737
Kenai,2011,9-Jul,6522
Kenai,2011,10-Jul,6846
Kenai,2011,11-Jul,3510
Kenai,2011,12-Jul,3102
Kenai,2011,13-Jul,3822
Kenai,2011,14-Jul,6400
Kenai,2011,15-Jul,2916
Kenai,2011,16-Jul,27826
Kenai,2011,17-Jul,230643
Kenai,2011,18-Jul,177053
Kenai,2011,19-Jul,87978
Kenai,2011,20-Jul,113178
Kenai,2011,21-Jul,90426
Kenai,2011,22-Jul,37974
Kenai,2011,23-Jul,106313
Kenai,2011,24-Jul,110772
Kenai,2011,25-Jul,79518
Kenai,2011,26-Jul,77982
Kenai,2011,27-Jul,73092
Kenai,2011,28-Jul,55470
Kenai,2011,29-Jul,36540
Kenai,2011,30-Jul,30384
Kenai,2011,31-Jul,18240
Kenai,2011,1-Aug,21714
Kenai,2011,2-Aug,20707
Kenai,2011,3-Aug,10396
Kenai,2011,4-Aug,10074
Kenai,2011,5-Aug,11220
Kenai,2011,6-Aug,22086
Kenai,2011,7-Aug,17316
Kenai,2011,8-Aug,6114
Kenai,2011,9-Aug,12198
Kenai,2011,10-Aug,16524
Kenai,2011,11-Aug,11326
Kenai,2011,12-Aug,12204
Kenai,2011,13-Aug,10029
Kenai,2012,1-Jul,3970
Kenai,2012,2-Jul,8970
Kenai,2012,3-Jul,7067
Kenai,2012,4-Jul,5514
Kenai,2012,5-Jul,4913
Kenai,2012,6-Jul,3426
Kenai,2012,7-Jul,3648
Kenai,2012,8-Jul,5466
Kenai,2012,9-Jul,6470
Kenai,2012,10-Jul,6774
Kenai,2012,11-Jul,12054
Kenai,2012,12-Jul,9726
Kenai,2012,13-Jul,10548
Kenai,2012,14-Jul,20214
Kenai,2012,15-Jul,119274
Kenai,2012,16-Jul,196356
Kenai,2012,17-Jul,72726
Kenai,2012,18-Jul,31606
Kenai,2012,19-Jul,28722
Kenai,2012,20-Jul,40230
Kenai,2012,21-Jul,97914
Kenai,2012,22-Jul,110898
Kenai,2012,23-Jul,88255
Kenai,2012,24-Jul,51222
Kenai,2012,25-Jul,61420
Kenai,2012,26-Jul,61812
Kenai,2012,27-Jul,65250
Kenai,2012,28-Jul,63438
Kenai,2012,29-Jul,69870
Kenai,2012,30-Jul,43494
Kenai,2012,31-Jul,40920
Kenai,2012,1-Aug,24876
Kenai,2012,2-Aug,25284
Kenai,2012,3-Aug,18102
Kenai,2012,4-Aug,16908
Kenai,2012,5-Aug,22080
Kenai,2012,6-Aug,14604
Kenai,2012,7-Aug,10278
Kenai,2012,8-Aug,10764
Kenai,2012,9-Aug,11118
Kenai,2012,10-Aug,13968
Kenai,2012,11-Aug,9560
Kenai,2012,12-Aug,10309
Kenai,2012,13-Aug,8273
Kenai,2012,14-Aug,13338
Kenai,2012,15-Aug,13709
Kenai,2012,16-Aug,6217
Kenai,2013,1-Jul,7530
Kenai,2013,2-Jul,4380
Kenai,2013,3-Jul,4164
Kenai,2013,4-Jul,10655
Kenai,2013,5-Jul,11454
